# alphabio_phy abioa_phy bbioa_phy abioa_dia bbioh phykf phymaxqc phylmor diamaxqs diaVmaxs dialmor overflow zooCingest zooCassim zooeps zprefdia zoolmor mesCassim meseps mprefphy meslmor mesqmor mespreyswitch detqrem ldetphi phyrad0 diarad0 zoorad0 phybiot diabiot dfefloor kscav_dfe kcoag_dfe bsi_alpha aoalmor pbac_alpha lbac_alpha lbac_beta baclmor bacqmor
0.7826256453 0.8500988864 0.8958084906 0.1028672353 0.3909514385 0.0827787435 0.0651985322 0.7059472536 0.5094414899 0.2615354918 0.9791815287 0.5515182995 0.6070345341 0.6308800737 0.8415590359 0.4115574465 0.4021948206 0.9187419631 0.7630901010 0.6726753942 0.0398580780 0.0132206120 0.4199613859 0.0417704486 0.8387606692 0.5519680739 0.4881815405 0.7894605828 0.8920788419 0.5628380284 0.5800058357 0.3803101920 0.5023521634 0.3955191069 0.8457133792 0.4674862772 0.2680614926 0.6585655565 0.4838817175 0.0503204619
0.7838696567 0.9770892158 0.7220345275 0.2153183816 0.6783541824 0.1847420378 0.2044705971 0.6223912536 0.5012987086 0.3488431309 0.9376829358 0.4832054679 0.5811934235 0.8679163814 0.5416772290 0.3353033252 0.5156546051 0.8484000093 0.7552515097 0.7357622491 0.0526914999 0.0130775555 0.3955025639 0.0437747839 0.4775423310 0.5260300991 0.3119541262 0.5203703177 0.8725989978 0.5214138223 0.5602821532 0.4046944908 0.2769563999 0.3001320176 0.8097737152 0.5968858813 0.1952683011 0.3690397783 0.4737999546 0.0820046319
0.9047341447 0.9594967992 0.8187230904 0.5094784038 0.3396611423 0.1999813700 0.1274633621 0.6390078591 0.3336167099 0.3322596223 0.9689828515 0.7531592356 0.5416647335 0.6741062816 0.7272716121 0.8642934408 0.3459216647 0.9181541155 0.9100864203 0.7381282840 0.0123423348 0.0395528219 0.8794443226 0.1334925104 0.7562735162 0.4194843809 0.6803690630 0.5415288471 0.9079970109 0.3204244890 0.5169325465 0.3858152058 0.5221781339 0.1709205590 0.8180458552 0.6260472359 0.4048150071 0.4695008565 0.5417819703 0.1486052765
0.8077644517 0.9335340459 0.8973315146 0.1007113637 0.4637880400 0.1960947717 0.1436374082 0.6117093506 0.8226114834 0.2430446808 0.9722019039 0.6080890390 0.4996958939 0.8483884566 0.5196411724 0.2427317364 0.3231794363 0.7585493323 0.8435220751 0.8728625216 0.0392082044 0.0188306486 0.6631313573 0.0514220491 0.9056639060 0.7497206921 0.5724710598 0.5421805710 0.9321179469 0.6257581464 0.7635270197 0.1894430453 0.3590889435 0.1162061813 0.8257635476 0.2742468857 0.1163649239 0.6986467206 0.5668515726 0.1100566064
0.7785430921 0.9573555506 0.5126167457 0.3620139199 0.4794139902 0.0947806881 0.2858146943 0.6517996382 0.6948012213 0.5432268939 0.9227077550 0.7519273371 0.6141871973 0.7436894271 0.5636575323 0.6647183914 0.4402717335 0.7926667323 0.7128568025 0.7321488772 0.0474361075 0.0526057871 0.6095279389 0.0254900098 0.7343789936 0.4255411470 0.4709736772 0.5207972409 0.8825062050 0.2221877888 0.7546026075 0.1369108465 0.2813667221 0.1928452974 0.7941257394 0.6823732439 0.2025919681 0.4291119517 0.5354056121 0.1275022891
0.7049074181 0.9588229265 0.6788730334 0.3561378839 0.3801479455 0.0769753255 0.1526256716 0.6428553224 0.6697084554 0.6323708744 0.9817329174 0.4808048149 0.5567014606 0.8524603768 0.6049014363 0.5603505032 0.4759561209 0.8308517284 0.8851696385 0.9353382721 0.0286699005 0.0806212194 0.5732105423 0.0214674735 0.8199421512 0.6701787913 0.3389237972 0.4046560525 0.6536907752 0.3870022665 0.7666541888 0.2583621746 0.4770986766 0.1948698336 0.8592945857 0.6027982779 0.2649453217 0.3411262952 0.4981773993 0.0633295418
0.7303063018 0.9757150353 0.6545172651 0.3080177785 0.5954978891 0.1728080451 0.1170874020 0.6224180380 0.7072191815 0.2530408250 0.8868459213 0.8002341821 0.8196477827 0.6878074015 0.5770287818 0.6088398073 0.5077435696 0.8331126505 0.7758944543 0.7464127972 0.0121873705 0.0559970734 0.8662238838 0.0730461803 0.7562619142 0.7174873313 0.6182550182 0.8046289351 0.7217268124 0.2457101523 0.8033811961 0.4516207096 0.1645124169 0.4011804927 0.8487311092 0.4295060976 0.2092170698 0.4218421336 0.4904313706 0.2317816706
0.7929217914 0.8777879582 0.4596799030 0.3384822183 0.6818878449 0.1893059593 0.1075165184 0.6927505408 0.6335122482 0.6367687357 0.9878501323 0.7893772549 0.4572446640 0.6793548248 0.7204447502 0.5962722903 0.4580903327 0.9574284504 0.9138515507 0.6850942688 0.0703515048 0.0686507878 0.5620875381 0.1009315435 0.8147609247 0.4932775155 0.6276152313 0.5520544468 0.9441336593 0.5516165970 0.6484763213 0.2977602343 0.3710529988 0.3637464028 0.8469017115 0.6250762156 0.2468674644 0.2077649914 0.5092696909 0.0910987334
0.7675448193 0.9330449709 0.7920389037 0.4658130327 0.6996604002 0.1097871331 0.1157807525 0.6328972629 0.6127342599 0.1421453654 0.9692477708 0.4992932903 0.5328375227 0.7836171182 0.8088511581 0.6871597670 0.5015865602 0.7119872157 0.7936196378 0.9340868402 0.0438152058 0.0361084026 0.7388443634 0.1570940039 0.7759645516 0.7160776420 0.5985710132 0.5754924275 0.9474808970 0.4347320637 0.8550447657 0.2041901623 0.4243036113 0.3352303978 0.8471004717 0.6051367044 0.1900622934 0.2502075850 0.4344239425 0.0691901252
0.5460934604 0.8370802791 0.6726969806 0.4969809814 0.4295194784 0.2245469297 0.0680899550 0.6271705162 0.6023419952 0.6315641588 0.8865934328 0.4335706306 0.5211058987 0.5836469251 0.7552877674 0.3425148704 0.4153250083 0.9117294493 0.7592935533 0.7799730497 0.0420746821 0.0630451281 0.5774506708 0.0299910137 0.7871317781 0.3976189711 0.4267672150 0.4814887709 0.9471718161 0.5450060616 0.7917664424 0.2801688501 0.2887994406 0.4408976592 0.8896191756 0.5426279145 0.1497883424 0.1454151511 0.5407999667 0.2179082219
0.8734398973 0.9365504440 0.6876972667 0.2824311101 0.5125366161 0.0467941435 0.1995383224 0.6029245152 0.6713316807 0.6648528699 0.9595010654 0.4714872702 0.6196324347 0.6956310699 0.5128609961 0.1162443032 0.2807425346 0.9138902321 0.7100434186 0.8227083725 0.0282593085 0.0160870553 0.4426154720 0.0402066400 0.6045604422 0.5693925233 0.7060679241 0.4035055982 0.6260325027 0.4255689742 0.8126594794 0.3203785601 0.4861895146 0.1295922277 0.8255673238 0.5241196673 0.1055120019 0.6015571263 0.5514782055 0.1406984527
0.8911536986 0.8591113481 0.5193492746 0.3044758971 0.3819397972 0.2183987238 0.2130977505 0.6483714258 0.4845915913 0.1337460569 0.8691817605 0.7965414197 0.6042163637 0.8393427338 0.7119064095 0.5415716480 0.3289218802 0.8504985357 0.8436928792 0.9511669784 0.0535728857 0.0102665407 0.7257724169 0.0862831225 0.8025743812 0.2677748477 0.6292964776 0.2434979940 0.7989230525 0.4697307734 0.7881571070 0.4161867213 0.2745911489 0.2682616696 0.9210527308 0.6086327342 0.1593359253 0.4797511827 0.4289259811 0.1311900680
0.6438202509 0.9295950570 0.5404353215 0.2756163102 0.3798836910 0.0392206537 0.0934176728 0.6314172903 0.7726443048 0.5019625633 0.9692556914 0.5842545705 0.6527731417 0.8660163320 0.5102421350 0.4365037364 0.2854221480 0.7967896531 0.8298697757 0.9482163360 0.0440813504 0.0462288963 0.3290135298 0.0618378886 0.6099566076 0.4894341389 0.5958214588 0.4347740475 0.9015277651 0.4705742586 0.6622696286 0.3155707376 0.4741809794 0.4889909902 0.7480377365 0.8846106708 0.4607630797 0.3384554108 0.5643151355 0.2103383036
0.8026991586 0.9306299915 0.8437432101 0.3531456081 0.3271591955 0.0483427574 0.0965360487 0.6400656674 0.7347394597 0.6932412420 0.9716234156 0.7010284774 0.7998653911 0.6228927853 0.7766569618 0.2990275005 0.3992702482 0.8425734398 0.8914791845 0.8986250505 0.0473956516 0.0094634618 0.7234681112 0.0789227147 0.9024578795 0.3637160911 0.5936221401 0.3373840293 0.8999462994 0.2326793048 0.6287324107 0.1832555882 0.1979945249 0.5882420951 0.8317471623 0.5327626378 0.2771746728 0.3067008100 0.5494399871 0.0342067188
0.6244929005 0.9151958892 0.4190674243 0.4237487683 0.7614578889 0.1188510623 0.2261573130 0.6216555841 0.5602301724 0.6115806762 0.9545995347 0.6610774399 0.5170011994 0.8789310629 0.6313379765 0.3440581925 0.4386671184 0.7811634105 0.8331006517 0.6696513428 0.0579815095 0.0707936400 0.5611442222 0.1760526342 0.6045474987 0.2417189082 0.7004992262 0.5711660690 0.6670757113 0.4598863564 0.6880629406 0.1338504804 0.2416512774 0.3285771856 0.8474190562 0.6525928840 0.2504575987 0.4851767606 0.4667436605 0.1919005259
0.8351618259 0.9236060831 0.5728639302 0.2700065902 0.7106760056 0.0347896141 0.0471382009 0.6947933723 0.6502787270 0.6941419561 0.9761992885 0.7748279283 0.6695573799 0.8559356595 0.5807910620 0.4258216997 0.4063374165 0.9017917578 0.8030674190 0.8690720006 0.0098205085 0.0491897246 0.7454566222 0.0887105679 0.6093077581 0.1345277075 0.7162549453 0.7032291768 0.8646898337 0.5403741181 0.5178640734 0.2059540876 0.3209480933 0.1848472467 0.8073057201 0.6139363524 0.2209867540 0.6311437361 0.5662572654 0.1461320068
0.7107575540 0.9551365774 0.6056806362 0.3072349455 0.6330820131 0.0325349752 0.1348632053 0.7340776353 0.4455848511 0.3900799428 0.8876711596 0.6822154054 0.3270288861 0.8751350171 0.5144407789 0.2499155719 0.4522109775 0.8375571690 0.7794732212 0.9582521225 0.1046907673 0.0811711176 0.7534645371 0.0689830341 0.8388786062 0.4223673018 0.5764926544 0.4112580194 0.7014756262 0.5029483897 0.6990039249 0.1500702724 0.4812757606 0.5023844121 0.7803462666 0.6851947129 0.3243203933 0.3387650918 0.3811924297 0.0815327804
0.8317877875 0.9593055538 0.6962401302 0.5569933900 0.5071281212 0.0207623053 0.1240991576 0.6555439526 0.8368818049 0.1935041143 0.9183583977 0.6860294963 0.5059703236 0.8335486789 0.4105758080 0.2349526757 0.4354483964 0.9270438509 0.7844779629 0.9487307112 0.0149680808 0.0232682489 0.7383358509 0.2138400611 0.6126256516 0.5375773051 0.5174744257 0.4263777568 0.8329119835 0.2639458607 0.4656791722 0.4384952742 0.2344759041 0.5658079340 0.8182782194 0.7793681453 0.1537711235 0.3471832138 0.3306873515 0.0642052655
0.8492254766 0.9191410573 0.7334673064 0.1715703083 0.4962253563 0.0986360907 0.1715507282 0.6751900850 0.7814071250 0.5623786056 0.9354458362 0.8833079386 0.5912617463 0.8279519447 0.5511619466 0.7360744118 0.4773554984 0.8659849673 0.9253172681 0.6944031686 0.0452576423 0.0338567774 0.3875962226 0.0247677711 0.6682229187 0.4816722563 0.4976597513 0.5752179827 0.7467036143 0.5518892951 0.3928329101 0.2088059895 0.4926607712 0.3191670591 0.7916593756 0.3485691582 0.1930448209 0.5798651364 0.4494009175 0.0409162278
0.8595724535 0.9343325766 0.6974903523 0.3472987617 0.5120806955 0.1806646731 0.0748534945 0.7164098864 0.7936804350 0.4200042050 0.8722410048 0.5400085469 0.3360328340 0.7911162505 0.7770520177 0.4160267074 0.4748273385 0.8414076028 0.7462985244 0.8136804689 0.0249608334 0.0536664081 0.7319907705 0.1793139008 0.7943616691 0.4107509864 0.6564319731 0.3185563061 0.6417312856 0.4084475127 0.8615227370 0.1963101425 0.2706195122 0.2585934551 0.8958499254 0.3301023330 0.3046320498 0.6087410747 0.4949611289 0.2364083710
0.6239476753 0.9741220902 0.4637037091 0.4352168776 0.5149049005 0.0298047397 0.1663526485 0.7748229668 0.5523091973 0.4204494886 0.9391907985 0.7875344790 0.6443125641 0.8229420656 0.7200050227 0.8245932575 0.3963800951 0.8844797654 0.9474122054 0.7871553482 0.0521787996 0.0192922937 0.8802518459 0.0818587513 0.5638932679 0.8469340961 0.5915949837 0.7497334919 0.6629316290 0.1847382803 0.7786888801 0.1561844875 0.3411792919 0.1579681501 0.7905427159 0.5361766707 0.2475484410 0.6261648560 0.4502504626 0.0464237539
0.8971961962 0.8449527461 0.5791458377 0.2356329310 0.4729077461 0.1465045610 0.1086680435 0.6709128371 0.4645719573 0.3335829354 0.9168710346 0.4670319771 0.6644760391 0.8916573674 0.8204341705 0.7932172423 0.4037618014 0.8389213386 0.7984676589 0.7079922287 0.0306574753 0.0376517157 0.5572048559 0.0821837026 0.5641022948 0.7608885799 0.3456995595 0.4412198264 0.9350912979 0.3256120554 0.7381152957 0.2589752676 0.3124375376 0.3921210038 0.7605038971 0.4791759751 0.3498697506 0.3364650198 0.5780066311 0.0647032639
0.6890595151 0.8441552863 0.8201956726 0.1705266869 0.3053327702 0.1967629873 0.1551229137 0.7221514561 0.4905765703 0.3999678553 0.9330072109 0.6785244954 0.6896640844 0.6354308482 0.4859695338 0.3135949680 0.4571719604 0.9220615378 0.7119351608 0.8939188485 0.0951281319 0.0465141217 0.5729030751 0.1752006104 0.7180582449 0.3005219644 0.3920200603 0.2799550574 0.8980166621 0.4852880763 0.6548927329 0.2131134934 0.2211403854 0.5881385053 0.8224659111 0.5293671112 0.4169043651 0.2550783583 0.4254862474 0.1494083650
0.5660319743 0.8345461789 0.7520051622 0.2294660045 0.3005303790 0.0506904259 0.0521654512 0.7274019218 0.4054389844 0.2330399700 0.9366640567 0.8107166116 0.6103497040 0.7289675772 0.6515865043 0.5979665199 0.4594964312 0.7431324647 0.7754270974 0.7720644365 0.0403708125 0.0881095165 0.7694615498 0.0827387886 0.6129972182 0.4644645065 0.6979661997 0.3364294431 0.9395101721 0.4091576554 0.7410189275 0.0936184555 0.5384239886 0.4336746715 0.7959338185 0.6457829176 0.3748790800 0.3882941412 0.4326811844 0.1542460117
0.8029346417 0.9420023326 0.7560911873 0.5476031489 0.7763873351 0.0472690685 0.1237401553 0.7000989400 0.4301894225 0.4877646407 0.9779475926 0.7353097510 0.6398740135 0.6171429124 0.5544691103 0.5425892622 0.3954764083 0.9418500998 0.6944011772 0.7971813735 0.0642847126 0.0539487350 0.5107404019 0.0723481756 0.6087633867 0.5647851717 0.6888853357 0.7532987537 0.8261313887 0.5635814217 0.8432045168 0.3776641093 0.3372616739 0.2841758765 0.7420402063 0.7521779232 0.1677732879 0.3374711906 0.5075503860 0.0492682148
0.7445745710 0.9077602590 0.7634404368 0.1240848179 0.4927465379 0.2108682759 0.1352132979 0.6510078701 0.3879138411 0.1915079977 0.9175867732 0.7408661773 0.5651621385 0.9023319983 0.6379815984 0.5853685702 0.3996318942 0.9042813717 0.8984321923 0.6845906067 0.0281724522 0.0127493132 0.7187869443 0.0496905400 0.4079997814 0.6079675621 0.7345838145 0.3812084143 0.8088339845 0.3749689924 0.7673448729 0.1595273251 0.4130088740 0.4163181118 0.8206153665 0.4654764891 0.1345051984 0.6012936271 0.3011483015 0.1840533549
0.8742655490 0.9563736871 0.7945030243 0.2532556557 0.7776307554 0.1967620308 0.0824921995 0.5913071085 0.8618517354 0.4818599446 0.9790470111 0.5973383824 0.3497088283 0.7692096494 0.5757723905 0.2754454901 0.4811421126 0.9133478396 0.8439179749 0.8436918854 0.0112757737 0.0331434322 0.7484324964 0.1085149861 0.6722935267 0.4424019415 0.5214956339 0.5712539236 0.7909176343 0.6017708937 0.7515056285 0.1830536241 0.3757409420 0.5248249988 0.8163824217 0.5995643939 0.1631637602 0.1900537146 0.5238043931 0.1093835038
0.8691534647 0.9437133944 0.4359378742 0.1549281554 0.3287894247 0.1199643097 0.0713634093 0.5672671042 0.3906278330 0.5617426645 0.9367602062 0.6583859803 0.4068507617 0.8282289523 0.5636115476 0.3456404388 0.4704269542 0.8338086962 0.8012221764 0.7227312180 0.0410549719 0.0410324121 0.4059142255 0.0927811033 0.6493417883 0.6150617261 0.6414967550 0.3235461284 0.8664546772 0.3979100929 0.7023270931 0.1144867384 0.3545401105 0.3432799888 0.7599972600 0.3509496764 0.3558771400 0.4631641216 0.4563080739 0.1956815514
0.7248636324 0.8932808122 0.6425680695 0.2144926230 0.5223934543 0.1953831288 0.0785851755 0.6529825827 0.4394871428 0.3561483383 0.9251858218 0.6394488298 0.6565184361 0.8670217194 0.6464294850 0.2566025915 0.3370079556 0.9089855863 0.8747321206 0.8247082021 0.0534386117 0.0142018868 0.6841630633 0.0423758762 0.4494547782 0.2993188504 0.6605661795 0.3492238784 0.7885885396 0.5320369854 0.6568639503 0.2252886889 0.3884603929 0.5162933421 0.8259385428 0.5140681716 0.4284002805 0.6193167445 0.5956430104 0.0383554305
0.9107553385 0.9705361565 0.7157361046 0.3998934953 0.3578168363 0.0386993132 0.1031635449 0.6550932714 0.7417054106 0.3720945129 0.9448814367 0.6926604060 0.8617071959 0.9325520713 0.5259586857 0.5440827985 0.4266398524 0.7856278321 0.8685741829 0.7152301714 0.0460517247 0.0303568302 0.6915882555 0.1183720084 0.7648755065 0.4258527890 0.4783878026 0.7034198129 0.8983985851 0.6160956706 0.7814683351 0.2861330674 0.5060029040 0.3110355681 0.8210165801 0.1835316041 0.4370603239 0.6995713669 0.5173407987 0.0319660415
0.7146467282 0.9549704166 0.6291233885 0.2752882810 0.3846384970 0.0905053959 0.0644426070 0.6446833756 0.6508481097 0.2934317792 0.9358451892 0.6733936332 0.3105853613 0.6679635197 0.6186936014 0.8344953763 0.5405875888 0.8946072944 0.9285513824 0.9501274877 0.1194976328 0.0215735075 0.5866184746 0.1057851488 0.7666453246 0.5987668947 0.3939625743 0.3176479507 0.9110807879 0.4419196980 0.8950989498 0.3860762020 0.4161899148 0.2952324797 0.8592321264 0.5015030508 0.1985709131 0.4702617725 0.3478867854 0.1364233152
0.7912457317 0.8812849796 0.8204883717 0.3820544591 0.1980686760 0.1695752730 0.2599127053 0.6646404270 0.7190580274 0.6919391090 0.9157629902 0.6240720396 0.6244952474 0.8564152100 0.6689096657 0.5760170561 0.2835365103 0.7244451477 0.9352384473 0.7160785992 0.0723861540 0.0127845492 0.7961730092 0.0664575657 0.4956450121 0.5539053495 0.7971957202 0.1774608789 0.9275767740 0.2341420303 0.6889283458 0.0734322896 0.3632032378 0.3884821123 0.7912147984 0.5185654275 0.3836205107 0.6624441544 0.3691963235 0.0476435081
0.7002820327 0.8986792577 0.6931404940 0.3892680337 0.2951026895 0.0656750184 0.1135584580 0.6625060884 0.6681561169 0.4838240818 0.9448984799 0.6153834281 0.6913457219 0.8806296841 0.5006306818 0.5957693165 0.5266163700 0.7857134897 0.8783172504 0.8502706214 0.1370476186 0.0355935681 0.5122173861 0.0154694115 0.6487887026 0.6717616788 0.2970314214 0.5004935803 0.7479888802 0.4990245762 0.6761218138 0.4762302819 0.3976753952 0.3388566780 0.7739231823 0.6090403936 0.2647614226 0.2250467765 0.3671123491 0.1123170996
0.9040727997 0.8897615419 0.7963576297 0.5016457099 0.7368788501 0.1738516965 0.2038530653 0.7093778938 0.7693309107 0.3147195518 0.8987593969 0.5917310968 0.7239689004 0.5987711637 0.7878676739 0.8297661997 0.3480256227 0.8244885703 0.9033176108 0.7408462990 0.0318518383 0.0151845642 0.6131771475 0.0735459081 0.8440583062 0.2224509994 0.5770065801 0.6904113081 0.8425067339 0.8067901966 0.6902202036 0.2869366276 0.3852637043 0.6741896731 0.9127771217 0.5650897626 0.3745875179 0.3607088164 0.5824440552 0.0272100949
0.6572322715 0.8555908606 0.8229999762 0.1136167744 0.4207655799 0.1124959725 0.2787052277 0.5980674442 0.6706764365 0.2422640246 0.9281750522 0.6388704255 0.6202818970 0.8460252866 0.6281784984 0.5790073168 0.4411759515 0.7903624998 0.8988566938 0.6750614588 0.0835546919 0.0411633699 0.7837244074 0.0160230398 0.7518885315 0.3362315595 0.5933872153 0.4229816319 0.7398633402 0.7524723049 0.6892314905 0.1369791238 0.3358638925 0.3597903877 0.8200395103 0.4386546249 0.2685474866 0.1490416791 0.5160706779 0.1734944825
0.5739785493 0.8529662180 0.7021061808 0.5039201365 0.5458832789 0.1732370984 0.0614533231 0.6199537914 0.6300385677 0.2600360511 0.9511380871 0.5398978001 0.6450343664 0.7418244288 0.7292479252 0.2133935767 0.4228025448 0.8089370868 0.8391895769 0.7431884943 0.0553627690 0.0153960838 0.5289734797 0.0258776943 0.6894172651 0.2245723337 0.6037606231 0.3025140158 0.6268274858 0.3644747727 0.9062398666 0.1141544683 0.3910611179 0.3085462944 0.7176019924 0.1428239212 0.1553759999 0.7077078203 0.4674150181 0.2157798996
0.7663054245 0.9746502573 0.8447930450 0.3995212399 0.4857518921 0.1043213469 0.1624934068 0.7004003518 0.6957721137 0.3525808530 0.9353594547 0.8043271001 0.6709672391 0.8219499196 0.6698625254 0.6937035926 0.2563717455 0.9057776560 0.8828208492 0.6584480120 0.0612867316 0.0520043472 0.7725212371 0.0712137620 0.7101116869 0.3479446546 0.4520873904 0.8245935378 0.8892604556 0.5929406115 0.7839368506 0.1404559949 0.3387430358 0.3121572401 0.8702329393 0.2922380804 0.1289985334 0.6163958683 0.4094890261 0.1923163148
0.9349203601 0.9108369909 0.7337185167 0.2415728940 0.4579726225 0.0854854055 0.2250493183 0.7118772871 0.6014929761 0.6524347052 0.9736030764 0.7172261709 0.7399909347 0.7881897081 0.6879466002 0.4416095036 0.5502568604 0.7694905498 0.7063998684 0.7131696627 0.1298239556 0.0167376851 0.4505352019 0.0266665198 0.5937733609 0.1370202567 0.6175955738 0.5783734486 0.8485737635 0.4246613507 0.6625754864 0.3821993831 0.4381129990 0.3731184893 0.7646181851 0.8071528629 0.4650214686 0.1800512175 0.5558877411 0.2471557078
0.8898713349 0.9019440774 0.8224141331 0.4622076146 0.5129645355 0.0591606717 0.1585525340 0.7681489355 0.5586531425 0.4844267941 0.9156703062 0.5301110902 0.4238086430 0.7089979369 0.6900251761 0.1373678857 0.4297739491 0.8913280019 0.8926966076 0.8424413361 0.0660258631 0.0713494380 0.6616042384 0.0500984783 0.8233616302 0.5016876810 0.4332013738 0.6814159252 0.8931169734 0.3286340318 0.6676987841 0.1390670764 0.5617746728 0.2975311358 0.8620128704 0.7423504223 0.2323444093 0.1663185911 0.4098253133 0.2173572022
0.8546304098 0.9510024681 0.6301618233 0.5051596462 0.3447783942 0.0573493358 0.1178093898 0.7178180773 0.6094531665 0.2583995762 0.9848287774 0.7432861627 0.7809143719 0.6547864366 0.7551877234 0.5029042141 0.5705529070 0.6891688720 0.9354401847 0.8836302478 0.1027498549 0.0081944039 0.4471399331 0.1078936318 0.8610794578 0.5114908065 0.6609390418 0.6183694746 0.6682548679 0.5509590695 0.6912496003 0.1931657630 0.5523752025 0.4574525118 0.8451206967 0.4225365285 0.2120109712 0.3633781538 0.5200215219 0.0966414460
0.8896214287 0.9279262510 0.6997151025 0.2801370309 0.8396116528 0.1736016966 0.1181761538 0.7221833088 0.4649460326 0.5701827264 0.9704464227 0.7941343469 0.3285747414 0.6449509540 0.6577628366 0.7580309903 0.3877718762 0.8953481513 0.7101063378 0.6826014296 0.0747998388 0.0362738106 0.7241290714 0.0543835089 0.8595646764 0.5691304941 0.4345620574 0.5892549722 0.9573228947 0.4864906734 0.4575845142 0.2878147748 0.4650870796 0.3068879852 0.9220742806 0.3878071243 0.2135295283 0.3226740701 0.5306391785 0.0882981095
0.8903741776 0.9746516079 0.7125915822 0.5475800670 0.6588745513 0.0428088378 0.0509735157 0.6329647992 0.7281909282 0.3182626205 0.9846392939 0.5855839391 0.7284930646 0.6371064470 0.5618231705 0.3869596137 0.5305403445 0.9004351794 0.9064899149 0.8273619720 0.0190006732 0.0236255295 0.7608746431 0.2257152856 0.6024572374 0.4509586630 0.6088398477 0.4507998026 0.9565823744 0.5004196077 0.7265238406 0.3795857486 0.3838222996 0.3081678254 0.9201983344 0.4737020390 0.2195394760 0.5749239559 0.4362008526 0.2143247830
0.7923813246 0.9570814090 0.4829700875 0.3453887042 0.6124529299 0.0376446740 0.1376421263 0.6440064315 0.5173663675 0.5639017244 0.9747301546 0.5402856046 0.3870705240 0.8193763730 0.4852551557 0.4965907404 0.5534928887 0.8129304541 0.9266618641 0.8659729492 0.0714610240 0.0183318594 0.7842349058 0.1730218064 0.6458887789 0.1320384303 0.6412325157 0.4221626884 0.8246524462 0.6324552258 0.8147244595 0.2670131104 0.4348490534 0.4040090770 0.7781528365 0.5850092215 0.4533259177 0.2775582299 0.4833342160 0.2287510183
0.7244017372 0.9172272184 0.6572127517 0.3939111447 0.4873021754 0.0520442203 0.3002030541 0.6264851556 0.4542455806 0.2681440738 0.8969318310 0.4056069229 0.4700444081 0.7407590848 0.6556239167 0.3358147665 0.4514495235 0.8867813683 0.7681455963 0.7566140529 0.0483686997 0.0328992932 0.8677199631 0.0954178162 0.5651025406 0.5769600170 0.4189423629 0.5990461010 0.9254519018 0.4209626492 0.7698852628 0.3104641074 0.2496959703 0.1710874903 0.8576634706 0.4379124964 0.1208488596 0.5402682280 0.4163628554 0.2580673569
0.8603959551 0.9007656902 0.8482290548 0.6193702844 0.3211801959 0.0518895882 0.2670208061 0.6698908931 0.5097910802 0.4223787787 0.9472932403 0.4624182399 0.2785840376 0.6921107994 0.4643585937 0.2358736727 0.3619997515 0.9244657800 0.8466011596 0.8061089516 0.1072542064 0.0641867544 0.7223207675 0.1965445828 0.6442471280 0.2318072383 0.4437878336 0.5989155644 0.7483043150 0.5514713454 0.5852101244 0.1055607342 0.3483188343 0.4223985245 0.7847385021 0.2467447828 0.1456892724 0.4305465438 0.4566416365 0.1700989749
0.8323794270 0.9804523876 0.7495999147 0.3172487845 0.7406672496 0.1967560298 0.0522493842 0.7371187519 0.7486614462 0.6334731203 0.9020339740 0.7637829189 0.5843395431 0.8320497839 0.5487326826 0.2605440218 0.4790612445 0.9020983683 0.9253199239 0.6717951029 0.0862441667 0.0742912804 0.7532257940 0.1568321914 0.6559195844 0.6930568625 0.6394835047 0.7742553496 0.8963501421 0.4338085618 0.7902458111 0.3833889844 0.2808172156 0.3550749985 0.8312701127 0.4590187037 0.3586751391 0.3669511291 0.5884065547 0.0555996015
0.7455375421 0.9495398004 0.5381449472 0.4819347152 0.4305205917 0.0912752063 0.1754018011 0.6369515197 0.5514032953 0.2738723763 0.9731498960 0.8805765535 0.5393321721 0.8308914757 0.4603129512 0.6044386526 0.4498535568 0.8098765593 0.9348776446 0.7508059499 0.0173198880 0.0226607416 0.6675174709 0.0557416197 0.7687409328 0.1851426806 0.3528448409 0.5284776477 0.9283082081 0.2291878182 0.7877117199 0.1344668342 0.1173074253 0.3342773025 0.8259564101 0.3887706326 0.2688759301 0.2696643172 0.5176396297 0.2386673072
0.6149757288 0.9762686372 0.6293178417 0.3030937626 0.2266259875 0.2926011490 0.0962074342 0.6631473343 0.6864751415 0.4609680804 0.9528882282 0.4598994709 0.4529869341 0.7948013937 0.6395842541 0.6914426473 0.5648417951 0.8341293989 0.7309469261 0.8348642935 0.0194766909 0.0145944832 0.8149103202 0.1268308320 0.5829995216 0.5123816819 0.4199158987 0.4070484552 0.9140901560 0.4387858173 0.6188667929 0.0934399074 0.5594019445 0.4554538878 0.7292035104 0.4224555839 0.1492240217 0.7542867667 0.5489169752 0.2399759731
0.8541787064 0.8445733134 0.5474491959 0.4748741026 0.4310123511 0.0457207762 0.2377793367 0.6304976964 0.7557121693 0.7297600750 0.9166231845 0.7593124815 0.5865418893 0.8979958438 0.5159424438 0.3141392737 0.4262368003 0.8979945742 0.8044570307 0.9587317966 0.0148639976 0.0516933044 0.7135298889 0.0330332245 0.8635879702 0.7166253081 0.5312296947 0.4957893578 0.9134402495 0.7286871779 0.7580553056 0.4807895589 0.4863785068 0.4775146618 0.7019613425 0.3283556845 0.1038480171 0.4563726996 0.4902689497 0.1432850248
