datetime,month,depth,depth_orig,variable,value,source,units,latitude,longitude,distance_to_sots_km
2024-01-06 09:51:33.208,1,0.0,5.1,temperature,12.205,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,0.0,5.2,temperature,12.188,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,20.0,10.3,temperature,12.203,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,20.0,10.4,temperature,12.206,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,20.0,25.1,temperature,11.667,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,20.0,25.1,temperature,11.664,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,40.0,49.9,temperature,10.724,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,40.0,50.0,temperature,10.741,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,80.0,75.0,temperature,9.827,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,80.0,75.1,temperature,9.823,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,100.0,99.9,temperature,9.754,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,100.0,99.9,temperature,9.754,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,160.0,150.3,temperature,9.424,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,160.0,150.3,temperature,9.423,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,260.0,250.2,temperature,9.267,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,500.0,500.3,temperature,9.011,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,500.0,500.3,temperature,9.011,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,600.0,600.4,temperature,8.927,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,760.0,750.4,temperature,7.769,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,760.0,750.5,temperature,7.768,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,1000.0,1000.3,temperature,5.368,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,1000.0,1000.3,temperature,5.375,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,1500.0,1500.1,temperature,3.057,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2024-01-06 09:51:33.208,1,1500.0,1500.2,temperature,3.058,CTD_hydro_SOTS.xls,degree_Celsius,-46.66596678178178,142.66594010910913,49.84119717126876
2015-03-24 00:25:06.000,3,20.0,12.0,temperature,12.044,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,20.0,12.6,temperature,12.042,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,40.0,30.2,temperature,12.046,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,40.0,30.9,temperature,12.045,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,60.0,60.1,temperature,12.049,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,60.0,60.7,temperature,12.049,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,100.0,91.4,temperature,12.051,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,100.0,91.8,temperature,12.05,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,120.0,117.8,temperature,10.751,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,120.0,118.9,temperature,10.725,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,140.0,148.6,temperature,10.646,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,140.0,149.7,temperature,10.648,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,200.0,200.9,temperature,10.394,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,200.0,201.3,temperature,10.395,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,300.0,301.2,temperature,9.596,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,400.0,401.0,temperature,9.107,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,600.0,600.7,temperature,8.106,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,800.0,802.0,temperature,6.214,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,1000.0,1002.5,temperature,4.571,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,1200.0,1202.7,temperature,3.609,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-24 00:25:06.000,3,1400.0,1404.6,temperature,3.008,CTD_hydro_SOTS.xls,degree_Celsius,-46.644783733333334,142.1681162666667,17.4576116656644
2015-03-27 07:00:14.000,3,0.0,6.5,temperature,12.217,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,0.0,7.3,temperature,12.219,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,20.0,30.0,temperature,12.211,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,40.0,31.0,temperature,12.202,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,60.0,60.3,temperature,12.194,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,60.0,60.8,temperature,12.195,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,100.0,90.3,temperature,12.205,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,100.0,90.5,temperature,12.203,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,120.0,120.7,temperature,11.988,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,120.0,121.1,temperature,11.966,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,160.0,150.8,temperature,10.546,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,160.0,150.9,temperature,10.548,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,200.0,200.5,temperature,10.412,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,200.0,201.0,temperature,10.407,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,300.0,300.1,temperature,9.59,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,400.0,397.1,temperature,9.086,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,600.0,597.9,temperature,8.379,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,800.0,795.9,temperature,6.626,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,1000.0,992.5,temperature,4.997,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,1200.0,1195.3,temperature,3.862,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2015-03-27 07:00:14.000,3,1400.0,1396.4,temperature,3.19,CTD_hydro_SOTS.xls,degree_Celsius,-46.842274366666665,141.5722587666667,35.75331263374431
2016-03-18 12:26:01.000,3,0.0,7.0,temperature,13.344,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,0.0,7.3,temperature,13.346,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,20.0,26.9,temperature,13.375,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,20.0,27.3,temperature,13.378,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,60.0,52.6,temperature,13.422,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,80.0,77.8,temperature,13.334,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,100.0,102.6,temperature,12.653,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,120.0,127.5,temperature,11.84,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,160.0,152.8,temperature,11.579,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,180.0,177.6,temperature,10.831,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,200.0,202.6,temperature,10.386,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,220.0,227.7,temperature,10.254,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,260.0,251.8,temperature,10.14,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,300.0,303.4,temperature,9.675,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,360.0,353.8,temperature,9.44,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,400.0,404.5,temperature,9.186,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,600.0,604.0,temperature,8.479,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,800.0,799.0,temperature,7.353,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,1000.0,1002.4,temperature,5.576,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,1200.0,1203.8,temperature,4.231,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-03-18 12:26:01.000,3,1400.0,1404.8,temperature,3.263,CTD_hydro_SOTS.xls,degree_Celsius,-46.773101700000005,141.93454293333335,7.2780338871476
2016-04-14 10:39:50.000,4,0.0,5.2,temperature,10.005,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,0.0,5.5,temperature,10.006,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,20.0,23.2,temperature,9.933,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,20.0,24.4,temperature,9.933,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,60.0,50.4,temperature,9.968,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,80.0,75.7,temperature,10.096,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,100.0,99.4,temperature,10.097,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,120.0,124.9,temperature,10.083,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,140.0,149.6,temperature,9.77,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,180.0,175.0,temperature,9.528,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,200.0,199.6,temperature,9.41,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,220.0,225.1,temperature,9.258,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,260.0,250.6,temperature,9.241,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,300.0,299.7,temperature,9.232,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,360.0,350.2,temperature,9.269,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,400.0,400.4,temperature,9.173,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,600.0,600.1,temperature,8.486,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,800.0,800.0,temperature,6.909,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,1000.0,1000.5,temperature,4.926,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,1200.0,1199.9,temperature,4.044,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2016-04-14 10:39:50.000,4,1400.0,1400.4,temperature,3.195,CTD_hydro_SOTS.xls,degree_Celsius,-46.58406525,142.01576196666667,20.703516380968615
2017-03-20 17:52:31.090,3,0.0,5.7,temperature,12.295,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,20.0,25.4,temperature,12.266,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,60.0,50.4,temperature,12.226,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,80.0,76.4,temperature,11.113,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,100.0,100.3,temperature,11.39,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,120.0,120.5,temperature,11.259,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,140.0,149.5,temperature,9.749,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,180.0,176.1,temperature,9.512,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,200.0,199.7,temperature,9.368,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,220.0,224.5,temperature,9.274,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,260.0,250.4,temperature,9.212,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,300.0,299.9,temperature,9.129,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,360.0,350.4,temperature,9.089,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,400.0,400.1,temperature,9.057,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,600.0,599.6,temperature,8.375,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,800.0,798.9,temperature,7.149,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,1000.0,1000.1,temperature,5.346,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,1200.0,1201.4,temperature,4.004,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,1300.0,1300.5,temperature,3.552,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-20 17:52:31.090,3,1400.0,1402.1,temperature,3.259,CTD_hydro_SOTS.xls,degree_Celsius,-46.080860550000004,142.34275881666665,80.29068232405939
2017-03-21 18:31:11.798,3,0.0,8.1,temperature,11.55,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,20.0,24.9,temperature,11.543,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,60.0,50.5,temperature,11.291,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,80.0,75.3,temperature,10.513,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,100.0,98.5,temperature,10.167,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,120.0,124.1,temperature,10.133,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,140.0,149.8,temperature,9.898,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,180.0,176.4,temperature,9.572,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,200.0,199.8,temperature,9.486,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,220.0,224.8,temperature,9.265,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,240.0,249.9,temperature,9.23,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,300.0,299.0,temperature,9.105,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,360.0,351.0,temperature,9.055,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,400.0,399.4,temperature,9.011,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,600.0,599.9,temperature,8.486,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,800.0,800.7,temperature,7.252,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,1000.0,1001.3,temperature,5.73,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,1200.0,1199.4,temperature,4.123,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,1300.0,1300.7,temperature,3.82,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-21 18:31:11.798,3,1400.0,1400.1,temperature,3.49,CTD_hydro_SOTS.xls,degree_Celsius,-46.72436416666666,141.95236768333334,7.793447352190838
2017-03-22 17:45:44.557,3,0.0,5.3,temperature,12.614,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,20.0,26.1,temperature,12.624,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,60.0,50.4,temperature,12.229,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,80.0,74.6,temperature,11.414,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,100.0,100.2,temperature,12.25,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,120.0,125.5,temperature,11.633,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,160.0,150.9,temperature,10.929,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,180.0,170.3,temperature,9.778,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,200.0,200.2,temperature,9.411,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,220.0,223.3,temperature,9.224,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,260.0,250.7,temperature,9.148,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,300.0,298.1,temperature,9.066,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,340.0,349.3,temperature,8.978,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,400.0,398.7,temperature,8.935,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,600.0,599.9,temperature,8.382,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,800.0,799.1,temperature,6.983,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,1000.0,1000.0,temperature,5.369,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,1200.0,1199.1,temperature,4.131,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,1300.0,1299.7,temperature,3.791,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,1400.0,1399.8,temperature,3.392,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-22 17:45:44.557,3,1500.0,1501.4,temperature,3.16,CTD_hydro_SOTS.xls,degree_Celsius,-46.016093466666675,142.01225119999998,83.84163134959712
2017-03-24 05:44:35.241,3,0.0,6.2,temperature,11.535,CTD_hydro_SOTS.xls,degree_Celsius,-46.081068050000006,142.25164061666666,78.46664089572346
