Year,Position,Cup #,Voyage recovery,Time cup open (date),time cup close (date),cup midpoint (date),days cup open,Day of Year,Mass balance,Digest batch,Sample label,Sample ID,Sr88 sample ppm,Y89 sample ppm,Mo95 sample ppm,Mo98 sample ppm,Ag107 sample ppm,Ag109 sample ppm,Cd111 sample ppm,Cs133 sample ppm,Ba137 sample ppm,Ba138 sample ppm,La139 sample ppm,Ce140 sample ppm,Nd146 sample ppm,Tm169 sample ppm,Yb171 sample ppm,Re185 sample ppm,Re187 sample ppm,Tl205 sample ppm,Pb208 sample ppm,Th232 - ID sample ppm,Th232 sample ppm,Th229 sample ppm,U238 - ID sample ppm,U238 sample ppm,,Na23 sample ppm,Mg24 sample ppm,Al27 sample ppm,P31 sample ppm,S32 sample ppm,Ca42 sample ppm,Sc45 sample ppm,Ti47 sample ppm,Ti49 sample ppm,V51 sample ppm,Cr52 sample ppm,Mn55 sample ppm,Fe56 sample ppm,Co59 sample ppm,Ni60 sample ppm,Cu63 sample ppm,Zn66 sample ppm,Zn68 sample ppm,Sr88 DEMF,Y89 DEMF,Mo95 DEMF,Mo98 DEMF,Ag107 DEMF,Ag109 DEMF,Cd111 DEMF,Cs133 DEMF,Ba137 DEMF,Ba138 DEMF,La139 DEMF,Ce140 DEMF,Nd146 DEMF,Tm169 DEMF,Yb171 DEMF,Re185 DEMF,Re187 DEMF,Tl205 DEMF,Pb208 DEMF,Th232 - ID DEMF,Th232 DEMF,Th229 DEMF,U238 - ID DEMF,U238 DEMF,Na23 DEMF,Mg24 DEMF,Al27 DEMF,P31 DEMF,S32 DEMF,Ca42 DEMF,Sc45 DEMF,Ti47 DEMF,Ti49 DEMF,V51 DEMF,Cr52 DEMF,Mn55 DEMF,Fe56 DEMF,Co59 DEMF,Ni60 DEMF,Cu63 DEMF,Zn66 DEMF,Zn68 DEMF,Sr88 AEMF,Y89 AEMF,Mo95 AEMF,Mo98 AEMF,Ag107 AEMF,Ag109 AEMF,Cd111 AEMF,Cs133 AEMF,Ba137 AEMF,Ba138 AEMF,La139 AEMF,Ce140 AEMF,Nd146 AEMF,Tm169 AEMF,Yb171 AEMF,Re185 AEMF,Re187 AEMF,Tl205 AEMF,Pb208 AEMF,Th232 - ID AEMF,Th232 AEMF,Th229 AEMF,U238 - ID AEFM,U238 AEMF,Na23 AEMF,Mg24 AEMF,Al27 AEMF,P31 AEMF,S32 AEMF,Ca42 AEMF,Sc45 AEMF,Ti47 AEMF,Ti49 AEMF,V51 AEMF,Cr52 AEMF,Mn55 AEMF,Fe56 AEMF,Co59 AEMF,Ni60 AEMF,Cu63 AEMF,Zn66 AEMF,Zn68 AEMF,Lith_Ti_RG_Day,Lith_Al_RG_Day,Lith_Fe_RG_Day,Lith_Th_ID_RG_Day,Lith_Th_ICP_RG_Day,LithAv RandG as % of MF,Lith Av Daily RandG (mg m-2 d-1),LithAv daily linear calib FINAL
2010,47_1000,11,SS1103,16/2/2011,3/3/2011,23/2/2011,15,53.5,97.07064315,4,S108,SAZ_2010_47S_1000m_Cup11,1197.13,2.23,2.03,2.15,0.8,0.79,12.24,0.08,1026.15,1050.16,1.18,1.46,1.09,0.03,0.23,0,0,0.07,1.82,0.11,0.2,0,0.44,0.4,0,1203.62,2156.75,1145.78,1297.43,4091.41,256348.91,0.28,47,44.44,3.74,2.24,15.7,635.67,1.15,16.73,22.37,41.48,40.18,0.145616521,0.00027108,0.000246494,0.000262047,9.74E-05,9.60E-05,0.001488559,9.50E-06,0.124818975,0.127739054,0.000143275,0.000177199,0.000133055,3.83E-06,2.83E-05,2.44E-07,2.95E-07,8.16E-06,0.000221437,1.40E-05,2.38E-05,0,5.32E-05,4.90E-05,0.146405456,0.262342435,0.139370945,0.157816827,0.497670946,31.18179257,3.36E-05,0.005717127,0.005405848,0.000454441,0.000272689,0.001909242,0.07732137,0.000139646,0.0020351,0.002721232,0.005045915,0.004887761,53.18643432,0.099012131,0.090032002,0.095712597,0.035572282,0.035056458,0.543696132,0.003471475,45.59013055,46.65668961,0.052331128,0.064721792,0.048598476,0.001397296,0.010320837,8.91E-05,0.000107792,0.002981769,0.080879931,0.005097317,0.008703717,0,0.019448215,0.017894965,53.47459288,95.82057437,50.90523765,57.64259616,181.774313,11389.14974,0.01228184,2.088180471,1.97448585,0.165984396,0.099599779,0.697350806,28.24163028,0.051005656,0.743320102,0.99393014,1.843020323,1.785254541,1.490471087,1.70992561,1.973673051,1.329113716,2.269474244,1.33658445,1.625795866,1.860885998
2010,47_1000,12,SS1103,3/3/2011,18/3/2011,10/3/2011,15,68.5,93.3954207,4,S109,SAZ_2010_47S_1000m_Cup12,1265.12,2.24,0.89,0.92,0.75,0.73,2.69,0.11,1936.86,1961.51,1.45,1.98,1.32,0.03,0.2,0,0,0.04,2.32,0.16,0.27,0,0.44,0.4,0,1299.28,2327.32,1624.97,1594.19,3973.64,240121.33,0.37,64.27,62.48,9.67,4.91,19.45,886,0.94,17.57,27.61,62.96,62.22,0.043040435,7.64E-05,3.02E-05,3.14E-05,2.55E-05,2.50E-05,9.14E-05,3.63E-06,0.065893851,0.066732557,4.93E-05,6.74E-05,4.49E-05,1.00E-06,6.71E-06,7.73E-08,4.56E-08,1.35E-06,7.91E-05,5.56E-06,9.24E-06,0,1.49E-05,1.37E-05,0.044202809,0.079177573,0.055283101,0.054235948,0.135186985,8.169156494,1.24E-05,0.002186579,0.002125558,0.000329095,0.000167185,0.000661656,0.030142559,3.21E-05,0.000597889,0.000939372,0.002141823,0.002116818,15.72051887,0.02789034,0.011038112,0.011483952,0.009322343,0.009115021,0.033373001,0.001325171,24.06772906,24.37406657,0.018015571,0.02462843,0.01639534,0.000366551,0.00245017,2.82E-05,1.67E-05,0.000492634,0.028880157,0.002030462,0.003373695,0,0.005442073,0.004992627,16.14507609,28.9196084,20.19215267,19.80967988,49.3770462,2983.78441,0.004540938,0.798648087,0.776359992,0.120201946,0.061064468,0.241669921,11.00956979,0.011714671,0.218379011,0.343105647,0.782300841,0.773167622,0.570047416,0.678261817,0.769406404,0.529438319,0.879683245,1.871753859,0.636788489,0.72434972
2010,47_1000,13,SS1103,18/3/2011,2/4/2011,25/3/2011,15,83.5,93.34020999,4,S110,SAZ_2010_47S_1000m_Cup13,1270.4,2.28,1.07,1.09,0.53,0.52,3.77,0.1,1716.95,1752.26,1.42,1.92,1.3,0.03,0.21,0,0,0.03,2.38,0.16,0.26,0,0.59,0.54,0,1284.89,2870.88,1487.25,2211.05,5063.52,218659.02,0.28,55.72,58.51,8.98,3.67,15.12,865.89,1,21.65,26.78,90.78,91.57,0.047307317,8.50E-05,3.99E-05,4.05E-05,1.97E-05,1.95E-05,0.000140365,3.68E-06,0.063935976,0.065250652,5.28E-05,7.13E-05,4.83E-05,1.19E-06,7.94E-06,5.05E-08,4.78E-08,1.14E-06,8.86E-05,5.81E-06,9.74E-06,0,2.19E-05,2.01E-05,0.047846674,0.106906237,0.055382504,0.082335166,0.188555768,8.142445535,1.04E-05,0.002074791,0.002178962,0.000334278,0.000136628,0.000562896,0.032244188,3.72E-05,0.000806106,0.000997131,0.003380448,0.003409871,17.27899767,0.03104678,0.014564363,0.014791142,0.007209094,0.00712371,0.051268308,0.00134496,23.35261523,23.8328007,0.019287092,0.02604741,0.017640216,0.000435797,0.002900304,1.84E-05,1.75E-05,0.000416671,0.032348024,0.002123806,0.003558098,0,0.008012378,0.007338876,17.47599773,39.04750306,20.22845955,30.07291936,68.86999419,2974.028232,0.003786243,0.757817532,0.795865754,0.122094885,0.049903539,0.205597828,11.7771895,0.013574599,0.294430062,0.364201983,1.234708562,1.245455262,0.540903977,0.679481378,0.82305169,0.553777528,0.927765893,1.743654285,0.649303643,0.742800734
2010,47_1000,14,SS1103,2/4/2011,17/4/2011,9/4/2011,15,98.5,93.14700871,4,S111,SAZ_2010_47S_1000m_Cup14,1127.5,2.31,1.09,1.14,1.17,1.17,2.6,0.11,1474.89,1510.43,1.46,2.07,1.36,0.03,0.22,0,0,0.03,2.24,0.16,0.28,0,0.49,0.46,0,1008.51,2091.18,1575.11,2234.41,4449.02,214157.66,0.3,54.33,52.6,7.68,3.32,16.39,1000.44,0.94,21.41,28.95,94.57,94.45,0.034028965,6.97E-05,3.29E-05,3.45E-05,3.55E-05,3.52E-05,7.84E-05,3.20E-06,0.044513576,0.045586157,4.41E-05,6.25E-05,4.11E-05,9.45E-07,6.56E-06,6.63E-09,-1.46E-08,9.92E-07,6.76E-05,4.79E-06,8.40E-06,0,1.49E-05,1.39E-05,0.030437731,0.063113782,0.047538244,0.067436758,0.134275749,6.463482275,9.06E-06,0.001639775,0.001587628,0.000231642,0.00010016,0.000494516,0.030194083,2.83E-05,0.00064609,0.000873768,0.002854361,0.002850647,12.4290796,0.025459484,0.012030788,0.012600571,0.012948771,0.01284717,0.028624944,0.001167646,16.25858354,16.65034387,0.016110146,0.02281122,0.015029295,0.000345137,0.002396559,2.42E-06,-5.35E-06,0.000362496,0.024682925,0.00174988,0.003068964,0,0.005436061,0.005084136,11.1173811,23.05230899,17.3633437,24.63127591,49.04421732,2360.786901,0.003307905,0.598927907,0.579881031,0.084607115,0.036583521,0.180622138,11.0283888,0.010325014,0.235984493,0.319143666,1.042555308,1.041198756,0.42749405,0.583241086,0.770721575,0.456277196,0.800225289,1.853597824,0.559433477,0.6454205
2010,47_1000,17,SS1103,17/5/2011,1/6/2011,24/5/2011,15,143.5,94.50168126,4,S112,SAZ_2010_47S_1000m_Cup17,946.95,2.08,0.75,0.82,1.4,1.42,5.03,0.1,1110.39,1143.6,1.31,2.01,1.23,0.03,0.2,0,0,0.02,2.42,0.15,0.26,0,0.3,0.28,0,914.41,1521.43,1593.5,1061.13,2476.5,187355.53,0.29,66.1,62.95,5.15,4.28,31.39,855.6,0.87,22.33,59.79,60.66,58.25,0.011890079,2.61E-05,9.46E-06,1.03E-05,1.76E-05,1.78E-05,6.32E-05,1.32E-06,0.013942253,0.014359209,1.64E-05,2.52E-05,1.54E-05,3.47E-07,2.49E-06,-1.45E-10,-5.69E-09,2.88E-07,3.04E-05,1.91E-06,3.31E-06,0,3.81E-06,3.52E-06,0.011481519,0.019103416,0.020008242,0.013323766,0.031095455,2.352471762,3.58E-06,0.000829906,0.000790425,6.47E-05,5.38E-05,0.000394158,0.010743034,1.09E-05,0.000280346,0.000750728,0.000761638,0.000731371,4.342851416,0.009520946,0.003453857,0.003753264,0.006437997,0.006509249,0.023090095,0.000481385,5.092408083,5.244701018,0.005999562,0.009202423,0.005619965,0.000126615,0.000910138,-5.29E-08,-2.08E-06,0.000105264,0.011096682,0.00069624,0.001209793,0,0.001390376,0.0012875,4.193624796,6.977522675,7.308010237,4.866505695,11.35761477,859.2403109,0.001308106,0.303123344,0.288702648,0.023636028,0.019651134,0.143966142,3.923893285,0.00397844,0.102396474,0.274203253,0.278188396,0.267133423,0.216358972,0.245478745,0.274222216,0.181542868,0.315450801,1.826992835,0.2294007,0.262877683
2010,47_1000,18,SS1103,1/6/2011,16/6/2011,8/6/2011,15,158.5,93.19131207,4,S113,SAZ_2010_47S_1000m_Cup18,1297.44,2.67,1.11,1.16,1.31,1.32,6.84,0.1,1235.82,1248.72,1.58,2.23,1.46,0.04,0.27,0,0,0.03,2.4,0.17,0.31,0,0.39,0.37,0,907.6,1916.61,1550.36,1255.87,3897.89,250072.52,0.35,60.87,62.3,6.93,3.9,22.93,877.49,1.24,27.87,48.68,66.53,66.84,0.047829923,9.85E-05,4.10E-05,4.29E-05,4.84E-05,4.85E-05,0.000252043,3.68E-06,0.045558244,0.046033902,5.81E-05,8.22E-05,5.40E-05,1.37E-06,1.00E-05,-1.76E-08,-2.60E-08,1.11E-06,8.86E-05,6.39E-06,1.14E-05,0,1.44E-05,1.38E-05,0.033458304,0.070655483,0.05715362,0.046297223,0.143694665,9.218863895,1.29E-05,0.00224398,0.002296565,0.000255327,0.00014378,0.000845382,0.03234844,4.56E-05,0.001027396,0.001794577,0.002452779,0.002464006,17.46987938,0.035976659,0.01496462,0.0156625,0.017683089,0.017716352,0.092058765,0.001344233,16.64014845,16.81388258,0.021215532,0.0300199,0.01971607,0.000500908,0.00365767,-6.42E-06,-9.50E-06,0.000406988,0.032363992,0.002335072,0.004164448,0,0.005250364,0.005032558,12.2206455,25.80691501,20.87535972,16.91006079,52.48447625,3367.190037,0.004726665,0.81961364,0.838820323,0.093258204,0.052515747,0.30877574,11.81526761,0.016668881,0.375256248,0.655469156,0.895877503,0.899978034,0.585011903,0.701210992,0.825712787,0.608864639,1.085870282,1.845122674,0.680200081,0.799451491
2010,47_1000,19,SS1103,16/6/2011,1/7/2011,23/6/2011,15,173.5,96.89146496,4,S114,SAZ_2010_47S_1000m_Cup19,772.83,1.43,0.55,0.55,0.83,0.81,1.6,0.04,546,556.75,0.83,1.21,0.77,0.02,0.16,0,0,0.01,2.05,0.08,0.15,0,0.2,0.19,0,611.01,1118.87,697.23,907.77,2368.2,156441.38,0.14,28.62,32.89,4.09,3.58,8.76,395.86,0.73,15.22,55.99,55.07,55,0.005272892,9.73E-06,3.75E-06,3.76E-06,5.65E-06,5.49E-06,1.09E-05,2.95E-07,0.003725314,0.003798609,5.68E-06,8.27E-06,5.27E-06,1.37E-07,1.08E-06,-1.15E-08,-1.26E-08,9.61E-08,1.40E-05,5.70E-07,9.91E-07,0,1.34E-06,1.27E-06,0.004168858,0.007633863,0.00475708,0.006193566,0.016157861,1.067377166,9.41E-07,0.000195265,0.00022439,2.79E-05,2.44E-05,5.98E-05,0.002700878,4.99E-06,0.000103851,0.000382002,0.000375743,0.000375289,1.925923923,0.003555156,0.00136912,0.001373676,0.002063476,0.002006752,0.003991634,0.000107753,1.360670799,1.387441764,0.002075777,0.003019126,0.001926564,5.01E-05,0.000394562,-4.19E-06,-4.60E-06,3.51E-05,0.005115861,0.000208082,0.000361985,0,0.000488852,0.000464271,1.522675275,2.788268327,1.737523452,2.262200053,5.901658898,389.85951,0.000343761,0.071320669,0.081958344,0.010181377,0.008928667,0.021838488,0.986495561,0.00182405,0.037931456,0.139526306,0.137240035,0.13707442,0.05090623,0.05836405,0.068941477,0.054256827,0.094386829,0.851800717,0.058117146,0.068149647
2010,47_1000,20,SS1103,1/7/2011,16/7/2011,8/7/2011,15,188.5,89.53196143,4,S115,SAZ_2010_47S_1000m_Cup20,1043.5,2.09,0.82,0.85,0.84,0.84,2.85,0.09,1017.6,1029.52,1.26,1.85,1.18,0.03,0.23,0,0,0.02,2.45,0.14,0.25,0,0.28,0.27,0,1086.27,1685.52,1423.02,1229.95,3192.23,226710.1,0.28,54.54,52.79,4.85,4.05,21.74,767.41,0.81,33.06,43.33,52.94,53.09,0.012832035,2.57E-05,1.01E-05,1.05E-05,1.03E-05,1.04E-05,3.51E-05,1.07E-06,0.012513572,0.012660135,1.55E-05,2.27E-05,1.45E-05,3.60E-07,2.77E-06,4.85E-08,3.55E-08,2.75E-07,3.01E-05,1.77E-06,3.13E-06,0,3.49E-06,3.38E-06,0.013358054,0.02072707,0.017499064,0.015124818,0.039255358,2.787886443,3.45E-06,0.00067074,0.000649112,5.96E-05,4.98E-05,0.000267317,0.009437007,9.99E-06,0.00040659,0.00053285,0.000650951,0.000652903,4.686900742,0.009390392,0.003685128,0.003823007,0.003768691,0.003786709,0.012818564,0.000390918,4.570582355,4.624114378,0.005678628,0.008308512,0.005305989,0.000131612,0.001011635,1.77E-05,1.30E-05,0.000100276,0.010982528,0.000647819,0.001143507,0,0.001275808,0.001233076,4.879029047,7.570562391,6.391533147,5.524339597,14.33801935,1018.275523,0.001261018,0.244987647,0.237088332,0.021783046,0.018173907,0.097637618,3.446866853,0.003650397,0.148506854,0.194623444,0.237759708,0.238472866,0.174863719,0.214693944,0.24088511,0.168917204,0.298166917,1.625092889,0.199839994,0.232152422
2010,47_1000,21,SS1103,16/7/2011,31/7/2011,23/7/2011,15,203.5,95.15888517,4,S116,SAZ_2010_47S_1000m_Cup21,1214.56,2.33,0.88,0.9,1.01,1.01,4.12,0.1,1326.68,1353.75,1.42,2.06,1.33,0.03,0.23,0,0,0.02,2.64,0.16,0.28,0,0.44,0.42,0,1194.47,1960.11,1484.72,1884.21,3342.49,256915.84,0.35,63.58,62.98,5.34,2.84,32.88,872.59,0.94,20.87,39.68,66.76,64.48,0.061095942,0.00011721,4.44E-05,4.54E-05,5.09E-05,5.09E-05,0.000207492,4.82E-06,0.066735666,0.068097273,7.15E-05,0.000103438,6.68E-05,1.62E-06,1.17E-05,2.14E-09,-4.06E-08,1.09E-06,0.000132681,8.12E-06,1.43E-05,0,2.21E-05,2.11E-05,0.060085419,0.098598975,0.074685779,0.094781107,0.168136961,12.92360067,1.76E-05,0.003198484,0.003167921,0.000268695,0.000142694,0.00165405,0.043893775,4.74E-05,0.001049722,0.001995861,0.003358315,0.00324362,22.31529267,0.042810844,0.016223208,0.016592081,0.018607386,0.01859749,0.075786278,0.001760693,24.37520195,24.87252893,0.026125195,0.037780678,0.024413085,0.000590197,0.004266329,7.80E-07,-1.48E-05,0.000399462,0.048461796,0.002965042,0.005228098,0,0.008058965,0.007701345,21.94619939,36.01327549,27.27898077,34.61879935,61.41202495,4720.345145,0.006430084,1.168246424,1.157083072,0.098140872,0.052119035,0.604141762,16.03220125,0.017330726,0.383410944,0.728988129,1.226624602,1.184732342,0.833853942,0.916310973,1.120414199,0.77312792,1.363214486,1.810884729,0.910926758,1.0584484
2011,47_1000,2,SS1203,26/8/2011,11/9/2011,3/9/2011,16,245,94.47163841,3,S79,SAZ_2011_47S_1000m_Cup2,1094.47,0.83,0.28,0.28,1.54,1.52,1.1,0.09,556.64,568.93,0.69,1.27,0.65,0.01,0.08,0,0,0.02,4.35,0.1,0.21,0,0.18,0.2,0,2635.29,2066.56,1307,1392.48,2023.58,312416.48,0.25,50.27,45.15,2.69,18.71,20.82,804.14,0.41,7.02,24.52,86.38,79.23,0.01483983,1.13E-05,3.76E-06,3.77E-06,2.09E-05,2.06E-05,1.49E-05,1.21E-06,0.007547438,0.007714047,9.39E-06,1.72E-05,8.80E-06,1.57E-07,1.10E-06,1.04E-08,1.48E-08,2.47E-07,5.90E-05,1.32E-06,2.91E-06,0,2.41E-06,2.78E-06,0.035731751,0.028020404,0.017721474,0.018880552,0.027437576,4.236032746,3.40E-06,0.000681659,0.0006122,3.65E-05,0.000253704,0.000282287,0.010903335,5.61E-06,9.52E-05,0.000332531,0.001171262,0.001074223,5.420247856,0.004123902,0.001372483,0.001375387,0.007628847,0.007533325,0.005433779,0.000441466,2.756701687,2.81755562,0.003429109,0.006283472,0.003215152,5.74E-05,0.000403387,3.79E-06,5.41E-06,9.04E-05,0.021550525,0.000483515,0.001062036,0,0.000879785,0.001013953,13.05102196,10.23445254,6.472768344,6.896121603,10.02157446,1547.21096,0.00124114,0.248976013,0.223606223,0.013316921,0.092665322,0.10310529,3.982443154,0.002050495,0.034774506,0.121457121,0.42780342,0.392359938,0.177710477,0.217422664,0.278313987,0.126075358,0.276923494,1.47416236,0.199880621,0.237592656
2011,47_1000,3,SS1203,11/9/2011,27/9/2011,19/9/2011,16,261,91.35992717,3,S80,SAZ_2011_47S_1000m_Cup3,1029.75,1.26,0.36,0.4,1.12,1.1,4.01,0.16,816.93,830.23,1.09,1.84,1.05,0.02,0.12,0,0,0.03,3.69,0.17,0.36,0,0.24,0.28,0,2034.62,2462.44,2408.46,1582.59,2945.74,264211.88,0.44,80.45,75.81,4.63,9.88,17.96,1350.52,0.5,9.14,16.84,98.16,93.21,0.050260924,6.14E-05,1.74E-05,1.94E-05,5.45E-05,5.37E-05,0.000195601,7.79E-06,0.039873699,0.040522853,5.32E-05,8.99E-05,5.11E-05,7.86E-07,5.97E-06,-1.14E-07,-1.05E-07,1.38E-06,0.000179933,8.08E-06,1.74E-05,0,1.16E-05,1.35E-05,0.099307744,0.120188876,0.117554285,0.077244361,0.143778389,12.89589864,2.14E-05,0.003926876,0.003700218,0.000226008,0.000482451,0.000876616,0.065917569,2.45E-05,0.000446294,0.000822108,0.004791263,0.004549344,18.35780248,0.022441059,0.006340404,0.007074556,0.019922639,0.019606674,0.071443383,0.002845367,14.56386873,14.80097195,0.019425882,0.032842531,0.018654558,0.00028724,0.002181335,-4.17E-05,-3.85E-05,0.000505205,0.065720546,0.00295184,0.00636068,0,0.004248397,0.004935462,36.27215348,43.89898681,42.93670275,28.21350276,52.51505661,4710.22698,0.007814622,1.434291431,1.351504597,0.082549439,0.176215071,0.320184057,24.07639222,0.008956824,0.163008783,0.300274936,1.750008904,1.661647921,1.023747678,1.442259599,1.682584398,0.769685431,1.658532538,2.519148263,1.229569276,1.451781053
2011,47_1000,4,SS1203,27/9/2011,13/10/2011,5/10/2011,16,277,90.49630571,3,S81,SAZ_2011_47S_1000m_Cup4,1166.43,1.92,0.48,0.5,1.06,1.06,5.64,0.18,1165.85,1184.44,1.38,2.22,1.39,0.02,0.18,0,0,0.04,3.34,0.2,0.45,0,0.32,0.38,0,5433.03,2915.05,2788.77,854.14,2846.81,259184.41,0.46,104.16,95.52,5.71,7.09,36.1,1556.86,0.7,15.07,23.99,38.2,36.84,0.13659105,0.000224465,5.60E-05,5.85E-05,0.000124072,0.000124529,0.000660989,2.15E-05,0.136523065,0.138699704,0.000162161,0.000260049,0.00016308,2.88E-06,2.13E-05,-2.15E-07,-2.10E-07,4.31E-06,0.000391407,2.38E-05,5.23E-05,0,3.79E-05,4.40E-05,0.63621801,0.341357468,0.326570499,0.100021285,0.33336638,30.35095684,5.37E-05,0.012196847,0.01118515,0.000668602,0.000830107,0.004227742,0.182310819,8.20E-05,0.001765231,0.002809673,0.004472809,0.00431426,49.88988112,0.08198572,0.020451202,0.021380155,0.045317473,0.045484156,0.241426227,0.007846302,49.86504941,50.66006677,0.059229413,0.094982936,0.059564812,0.001052949,0.007789385,-7.86E-05,-7.68E-05,0.001573326,0.142961241,0.008698908,0.019105541,0,0.013834046,0.016070689,232.3786281,124.6808154,119.2798747,36.53277439,121.7620704,11085.68699,0.019603558,4.454898293,4.085376111,0.244206989,0.303196541,1.544182637,66.5890265,0.029954171,0.644750519,1.026233229,1.633693489,1.575783312,3.179752512,4.006654755,4.653589958,2.268220214,4.981725763,3.011956084,3.52705436,4.205430747
2011,47_1000,5,SS1203,13/10/2011,29/10/2011,21/10/2011,16,293,92.16924197,3,S82,SAZ_2011_47S_1000m_Cup5,1256.6,1.75,0.42,0.45,0.62,0.62,2.79,0.1,973.6,986.58,1.21,1.56,1.2,0.03,0.17,0,0,0.03,2.27,0.14,0.31,0,0.35,0.4,0,2600.58,2452.12,1738.11,1020.77,2676.2,287192.45,0.35,59.91,55.96,3.98,4.32,22.92,893.19,0.47,11.89,17,31.35,29.07,0.215089658,0.000298901,7.25E-05,7.73E-05,0.000106382,0.000105643,0.000477593,1.65E-05,0.166648378,0.168871012,0.000207322,0.000267391,0.00020557,4.28E-06,2.99E-05,-6.56E-07,-4.90E-07,4.65E-06,0.000389387,2.38E-05,5.24E-05,0,6.03E-05,6.91E-05,0.445136037,0.419723298,0.297508316,0.174723721,0.458079296,49.15811592,6.06E-05,0.010254287,0.009579385,0.000681393,0.00073904,0.003922857,0.152885676,8.04E-05,0.002035971,0.002909178,0.005366213,0.00497643,78.56149756,0.109173542,0.026488439,0.028235036,0.038856144,0.038585952,0.174440928,0.006021416,60.86832018,61.68013697,0.075724449,0.097664661,0.075084352,0.001563252,0.010910599,-0.000239475,-0.000179093,0.001698348,0.14222378,0.008675385,0.019122498,0,0.022034535,0.025224328,162.5859374,153.3039347,108.6649124,63.81783926,167.3134628,17955.00184,0.022149289,3.745378467,3.498870328,0.248878749,0.269934405,1.43282353,55.8414931,0.029367268,0.743638406,1.062577228,1.960009411,1.817640885,2.67332177,3.650094279,3.90249603,2.26208656,4.986147273,1.823940377,3.12199966,3.803014838
2011,47_1000,6,SS1203,29/10/2011,14/11/2011,6/11/2011,16,309,91.5130899,3,S83,SAZ_2011_47S_1000m_Cup6,1380.06,2.44,0.51,0.52,0.65,0.64,7.15,0.1,1156.25,1185.3,1.61,2.01,1.66,0.03,0.23,0,0,0.03,2.6,0.16,0.35,0,0.45,0.51,0,2052.98,2643.21,1906.71,1160.63,2804.3,282297.53,0.42,67.11,64.99,4.8,5.46,26.05,1042.82,0.48,13.07,24.28,47.37,42.77,0.168206659,0.000297985,6.21E-05,6.37E-05,7.98E-05,7.81E-05,0.000871133,1.21E-05,0.140928644,0.144468801,0.000195754,0.000244428,0.000202438,4.01E-06,2.81E-05,-3.67E-07,-3.06E-07,3.18E-06,0.000316924,1.99E-05,4.22E-05,0,5.49E-05,6.27E-05,0.250225625,0.322164233,0.2323974,0.141462598,0.341799267,34.40753235,5.14E-05,0.00818,0.007920979,0.000585437,0.000665357,0.00317544,0.127103566,5.81E-05,0.001593481,0.002958991,0.005773117,0.005213118,61.43748204,0.10883887,0.022674279,0.023273486,0.02914898,0.028510137,0.318181334,0.004415947,51.47418711,52.76722953,0.071499171,0.089277204,0.073940299,0.00146421,0.010268126,-0.000133968,-0.000111636,0.00116111,0.115756565,0.007272649,0.015427836,0,0.020034741,0.022909765,91.39490938,117.6704862,84.88315029,51.66921389,124.8421822,12567.35119,0.018778266,2.987744834,2.893137717,0.21383069,0.243021638,1.159829579,46.42457743,0.021231052,0.582019009,1.080771539,2.108630986,1.904091505,2.132549054,2.851256163,3.244392638,1.896326373,4.022772597,2.076673345,2.531131057,3.062742613
2011,47_1000,7,SS1203,14/11/2011,30/11/2011,22/11/2011,16,325,91.98279358,3,S84,SAZ_2011_47S_1000m_Cup7+8,1876.24,2.12,0.37,0.39,0.99,0.98,13.17,0.09,1425.22,1453.39,1.53,2.02,1.52,0.03,0.18,0,0,0.02,2.93,0.15,0.32,0,0.45,0.52,0,2304.84,2664.08,1782.3,2178.33,2928.99,261201.16,0.44,59.17,56.3,3.7,8.31,21.21,959.32,0.5,10.57,23.56,73.9,67.04,0.093960988,0.000106352,1.85E-05,1.94E-05,4.96E-05,4.92E-05,0.000659747,4.29E-06,0.071374419,0.07278499,7.68E-05,0.000101285,7.60E-05,1.30E-06,9.03E-06,-1.88E-07,-1.31E-07,1.04E-06,0.000146889,7.45E-06,1.62E-05,0,2.25E-05,2.60E-05,0.11542529,0.133415731,0.089256507,0.109089554,0.146682007,13.08081419,2.20E-05,0.002963197,0.002819696,0.000185293,0.00041631,0.001061973,0.048042466,2.48E-05,0.000529309,0.001179624,0.003701077,0.003357121,34.31925093,0.038845053,0.006762839,0.007097456,0.01811395,0.017956903,0.240972643,0.001568686,26.06950672,26.58471742,0.028059669,0.036994397,0.02775539,0.000476495,0.003299773,-6.85E-05,-4.80E-05,0.000378341,0.0536512,0.002720882,0.005915142,0,0.008230954,0.009481716,42.15908717,48.73009564,32.60093933,39.84495957,53.57560315,4777.767383,0.008037954,1.08230762,1.029894058,0.067678357,0.152057241,0.387885701,17.54751072,0.009069467,0.193330278,0.430857701,1.351818211,1.226188599,0.772513792,1.095077514,1.226311961,0.709463762,1.542359533,1.570526735,0.950841757,1.1590657
